4,4,1451824.5150832, 678.36411809921, 1427,"0 2 3 1 7 4 6 8 5 0","",40, 1723360.3589657,0.51234006881714,8,"0 2 3 1 7 4 8 5 6 0","","[[340210,60033,46,50,31,4],[158887,29477,14,3,4,44],[174738,4622,24,13,11,9],[460997,322408,22,15,39,94],[230328,183533],[322308,427834],[418557,177080],[362436,258767]]","8\1 340210 60033 46 50 31 4\2 158887 29477 14 3 4 44\3 174738 4622 24 13 11 9\4 460997 322408 22 15 39 94\5 230328 183533\6 322308 427834\7 418557 177080\8 362436 258767\depot 200 200"
,,,,,,,60, 1451824.5150832,0.94991993904114,40,"0 2 3 1 7 4 6 8 5 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,80, 1451824.5150832,3.6852829456329,238,"0 2 3 1 7 4 6 8 5 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5,1756355.550433, 311.70146894455, 1060,"0 4 8 1 2 3 6 5 7 0","",40, 1788056.9682011,0.34217000007629,2,"0 4 8 1 3 2 6 5 7 0","","[[237113,413410,25,9,11,17],[466012,285165,11,7,44,83],[455293,353531,5,15,20,14],[194220,114000,21,21,36,94],[494149,469278],[463461,412706],[146357,325896],[171472,383470]]","8\1 237113 413410 25 9 11 17\2 466012 285165 11 7 44 83\3 455293 353531 5 15 20 14\4 194220 114000 21 21 36 94\5 494149 469278\6 463461 412706\7 146357 325896\8 171472 383470\depot 200 200"
,,,,,,,60, 1788056.9682011,0.60609102249146,40,"0 4 8 1 3 2 6 5 7 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,80, 1788056.9682011,1.3090238571167,156,"0 4 8 1 3 2 6 5 7 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,6,1995612.2849602, 208.83467292786, 986,"0 1 3 7 4 8 2 6 5 0","",40, 2258569.4683104,0.32363700866699,2,"0 4 8 2 3 7 6 1 5 0","","[[239306,437027,20,36,16,44],[432251,277367,28,50,15,63],[358625,346139,44,33,23,50],[291126,90570,44,8,38,88],[407373,89657],[475482,53730],[415553,146954],[437199,154858]]","8\1 239306 437027 20 36 16 44\2 432251 277367 28 50 15 63\3 358625 346139 44 33 23 50\4 291126 90570 44 8 38 88\5 407373 89657\6 475482 53730\7 415553 146954\8 437199 154858\depot 200 200"
,,,,,,,60, 2093686.6897822,0.65859007835388,12,"0 4 8 2 6 3 1 7 5 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,80, 2093686.6897822,1.487496137619,116,"0 4 8 2 6 3 1 7 5 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,7,2110200.1554798, 119.58503603935, 673,"0 2 4 6 3 8 1 7 5 0","",40, 2110200.1554798,0.84523892402649,3,"0 2 4 6 3 8 1 7 5 0","","[[83980,257203,22,8,46,55],[222814,279905,28,42,5,81],[436955,35676,24,29,22,88],[312794,362315,50,8,10,20],[28647,400573],[465359,444199],[47527,402558],[99056,131507]]","8\1 83980 257203 22 8 46 55\2 222814 279905 28 42 5 81\3 436955 35676 24 29 22 88\4 312794 362315 50 8 10 20\5 28647 400573\6 465359 444199\7 47527 402558\8 99056 131507\depot 200 200"
,,,,,,,60, 2110200.1554798,0.836021900177,8,"0 2 4 6 3 8 1 7 5 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,80, 2110200.1554798,1.7756929397583,126,"0 2 4 6 3 8 1 7 5 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8,2026762.9465669, 3337.0599870682, 2870,"0 4 1 2 3 5 7 8 6 0","",40, 2107338.7994981,0.40702891349792,4,"0 4 8 1 2 3 5 6 7 0","","[[159760,401000,43,31,38,42],[482883,374482,13,7,5,36],[490442,247432,46,23,20,29],[146444,317853,22,44,28,36],[472108,194842],[274390,19635],[97399,373446],[151142,257158]]","8\1 159760 401000 43 31 38 42\2 482883 374482 13 7 5 36\3 490442 247432 46 23 20 29\4 146444 317853 22 44 28 36\5 472108 194842\6 274390 19635\7 97399 373446\8 151142 257158\depot 200 200"
,,,,,,,60, 2107338.7994981,0.702556848526,44,"0 4 8 1 2 3 5 6 7 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,80, 2107338.7994981,2.567892074585,279,"0 4 8 1 2 3 5 6 7 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9,1658287.2776803, 245.77998209, 828,"0 3 4 2 1 8 6 7 5 0","",40, 1658287.2776803,0.82827806472778,24,"0 3 4 2 1 8 6 7 5 0","","[[274445,228095,6,11,48,14],[284120,418445,12,26,27,24],[3946,295742,34,20,35,38],[135393,459841,13,15,23,29],[59717,64421],[382075,157115],[437866,33216],[414273,212311]]","8\1 274445 228095 6 11 48 14\2 284120 418445 12 26 27 24\3 3946 295742 34 20 35 38\4 135393 459841 13 15 23 29\5 59717 64421\6 382075 157115\7 437866 33216\8 414273 212311\depot 200 200"
,,,,,,,60, 1658287.2776803,0.92185878753662,48,"0 3 4 2 1 8 6 7 5 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,80, 1658287.2776803,3.4905049800873,493,"0 3 4 2 1 8 6 7 5 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10,1842945.0304629, 61.223258972168, 553,"0 1 4 8 3 5 2 6 7 0","",40, 2068464.8689357,0.39061999320984,2,"0 2 6 3 1 5 7 4 8 0","","[[261311,374408,39,23,20,21],[207617,215208,35,7,41,68],[249339,275787,4,11,41,77],[367475,484917,4,35,17,92],[221926,229432],[201167,159792],[262647,115439],[372102,23958]]","8\1 261311 374408 39 23 20 21\2 207617 215208 35 7 41 68\3 249339 275787 4 11 41 77\4 367475 484917 4 35 17 92\5 221926 229432\6 201167 159792\7 262647 115439\8 372102 23958\depot 200 200"
,,,,,,,60, 2068464.8689357,0.41876411437988,5,"0 2 6 3 1 5 7 4 8 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,80, 1888410.7709723,2.2043468952179,116,"0 2 3 6 7 4 1 5 8 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

 Load area 80 x 80 x 80, weight capacity 200
pair count,test#,cost,time,total_branchings,path,errors,precise,cost,time,total_generated_paths,path,errors,data,pdp_points.txt
4,1,1936830.3430537, 110.76741218567, 580,"0 2 6 1 4 3 8 7 5 0","",40, 1943833.6872883,0.99940586090088,13,"0 2 3 4 1 8 7 6 5 0","","[[489847,494050,20,21,12,96],[22479,62700,5,38,28,57],[401697,213295,38,3,19,3],[481198,317090,35,19,16,26],[57985,62308],[38015,320632],[177747,410116],[344590,167593]]","8\1 489847 494050 20 21 12 96\2 22479 62700 5 38 28 57\3 401697 213295 38 3 19 3\4 481198 317090 35 19 16 26\5 57985 62308\6 38015 320632\7 177747 410116\8 344590 167593\depot 200 200"
,,,,,,,60, 1943833.6872883,2.4929850101471,36,"0 2 3 4 1 8 7 6 5 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,80, 1943833.6872883,7.3441119194031,257,"0 2 3 4 1 8 7 6 5 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2,1649094.0739916, 2031.0138130188, 2608,"0 3 7 4 1 5 2 8 6 0","",40, 1864204.2226505,0.41954112052917,5,"0 3 2 1 5 7 4 6 8 0","","[[404166,157719,5,21,33,3],[366983,152809,39,41,14,96],[309504,7807,48,37,50,100],[459348,162896,19,20,47,24],[382798,79133],[209597,60544],[489249,54186],[228137,393415]]","8\1 404166 157719 5 21 33 3\2 366983 152809 39 41 14 96\3 309504 7807 48 37 50 100\4 459348 162896 19 20 47 24\5 382798 79133\6 209597 60544\7 489249 54186\8 228137 393415\depot 200 200"
,,,,,,,60, 1834157.4433836,1.0654079914093,34,"0 3 2 7 4 1 5 6 8 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,80, 1649094.0739916,3.4590930938721,246,"0 3 7 4 1 5 2 8 6 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,3,1591714.4451194, 414.53613185883, 1243,"0 4 2 1 5 3 6 7 8 0","",40, 1693010.1778358,0.93394613265991,6,"0 4 2 1 5 6 3 7 8 0","","[[211905,203000,32,13,31,88],[43178,323593,35,10,17,8],[427475,369771,40,9,15,86],[96969,203178,13,37,42,47],[217220,301739],[335828,206469],[355924,63965],[99883,67829]]","8\1 211905 203000 32 13 31 88\2 43178 323593 35 10 17 8\3 427475 369771 40 9 15 86\4 96969 203178 13 37 42 47\5 217220 301739\6 335828 206469\7 355924 63965\8 99883 67829\depot 200 200"
,,,,,,,60, 1693010.1778358,1.4556369781494,24,"0 4 2 1 5 6 3 7 8 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,80, 1693010.1778358,3.1589951515198,195,"0 4 2 1 5 6 3 7 8 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,1600577.2456225, 812.8067419529, 1736,"0 3 4 7 2 1 6 5 8 0","",40, 1676147.1447128,0.44349098205566,7,"0 3 4 7 2 8 1 6 5 0","","[[266964,297581,7,6,16,100],[290898,23150,10,37,3,32],[9209,106193,23,14,33,26],[84583,70678,49,34,17,54],[478464,181790],[441333,334387],[245755,41216],[402215,12718]]","8\1 266964 297581 7 6 16 100\2 290898 23150 10 37 3 32\3 9209 106193 23 14 33 26\4 84583 70678 49 34 17 54\5 478464 181790\6 441333 334387\7 245755 41216\8 402215 12718\depot 200 200"
,,,,,,,60, 1676147.1447128,0.59345483779907,30,"0 3 4 7 2 8 1 6 5 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,80, 1676147.1447128,2.4772191047668,280,"0 3 4 7 2 8 1 6 5 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5,1471220.5717198, 2274.5320751667, 2473,"0 4 2 1 6 8 3 5 7 0","",40, 1471220.5717198,0.75460600852966,13,"0 4 2 1 6 8 3 5 7 0","","[[338796,360413,4,31,16,47],[224206,282831,11,30,38,18],[323942,413940,22,50,22,25],[72810,311145,45,10,46,93],[100562,487342],[375130,346317],[28557,277345],[359035,367352]]","8\1 338796 360413 4 31 16 47\2 224206 282831 11 30 38 18\3 323942 413940 22 50 22 25\4 72810 311145 45 10 46 93\5 100562 487342\6 375130 346317\7 28557 277345\8 359035 367352\depot 200 200"
,,,,,,,60, 1471220.5717198,0.91325306892395,33,"0 4 2 1 6 8 3 5 7 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,80, 1471220.5717198,2.9573838710785,372,"0 4 2 1 6 8 3 5 7 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,6,1953920.9450096, 6689.8030991554, 3823,"0 2 3 6 1 7 4 5 8 0","",40, 0,2.7566452026367,12,"","","[[137757,339057,44,3,40,43],[282376,20335,50,11,8,35],[327665,240874,18,39,38,20],[432307,188710,19,5,28,16],[465657,104583],[274895,494213],[381927,133929],[361565,19684]]","8\1 137757 339057 44 3 40 43\2 282376 20335 50 11 8 35\3 327665 240874 18 39 38 20\4 432307 188710 19 5 28 16\5 465657 104583\6 274895 494213\7 381927 133929\8 361565 19684\depot 200 200"
,,,,,,,60, 0,7.3694469928741,32,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,80, 2260893.9656014,14.821125030518,348,"0 3 4 7 8 2 1 6 5 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,7,1501410.7448788, 65.819891929626, 536,"0 4 2 6 3 8 1 7 5 0","",40, 1501410.7448788,0.36758208274841,4,"0 4 2 6 3 8 1 7 5 0","","[[472986,429972,49,43,29,41],[103297,232947,30,46,44,92],[284071,403683,35,11,20,82],[99209,140944,43,19,44,93],[433244,344417],[34646,315170],[478346,396210],[334854,451331]]","8\1 472986 429972 49 43 29 41\2 103297 232947 30 46 44 92\3 284071 403683 35 11 20 82\4 99209 140944 43 19 44 93\5 433244 344417\6 34646 315170\7 478346 396210\8 334854 451331\depot 200 200"
,,,,,,,60, 1501410.7448788,0.42225384712219,10,"0 4 2 6 3 8 1 7 5 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,80, 1501410.7448788,1.5992789268494,186,"0 4 2 6 3 8 1 7 5 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8,1216581.5689689, 234.78536701202, 727,"0 3 4 2 1 7 5 6 8 0","",40, 1216581.5689689,0.70745086669922,16,"0 3 4 2 1 7 5 6 8 0","","[[326182,354082,47,46,36,74],[281712,371011,33,17,11,9],[252644,78156,14,44,34,7],[206514,249393,21,24,23,54],[120453,324471],[51639,98798],[220680,386493],[50128,46861]]","8\1 326182 354082 47 46 36 74\2 281712 371011 33 17 11 9\3 252644 78156 14 44 34 7\4 206514 249393 21 24 23 54\5 120453 324471\6 51639 98798\7 220680 386493\8 50128 46861\depot 200 200"
,,,,,,,60, 1216581.5689689,0.90280795097351,42,"0 3 4 2 1 7 5 6 8 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,80, 1216581.5689689,3.8616759777069,378,"0 3 4 2 1 7 5 6 8 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9,1549001.1618369, 2383.230880022, 2537,"0 4 1 3 7 8 2 5 6 0","",40, 1621409.7429658,0.66428279876709,10,"0 4 1 3 7 5 2 8 6 0","","[[240574,84420,41,12,29,27],[267269,402793,29,33,15,7],[259426,243005,46,9,30,51],[183435,20795,48,5,26,72],[297730,308903],[246311,18409],[195395,296439],[65270,435969]]","8\1 240574 84420 41 12 29 27\2 267269 402793 29 33 15 7\3 259426 243005 46 9 30 51\4 183435 20795 48 5 26 72\5 297730 308903\6 246311 18409\7 195395 296439\8 65270 435969\depot 200 200"
,,,,,,,60, 1621409.7429658,1.1461181640625,30,"0 4 1 3 7 5 2 8 6 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,80, 1621409.7429658,3.1433980464935,302,"0 4 1 3 7 5 2 8 6 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10,1921863.2040509, 785.23550891876, 1638,"0 2 3 7 4 6 1 5 8 0","",40, 1958102.3632177,0.57700800895691,4,"0 2 3 7 4 1 6 5 8 0","","[[380858,160897,19,41,47,81],[5659,264534,24,15,27,93],[116313,287987,5,18,47,70],[354677,66075,38,40,30,16],[420843,459899],[447064,116238],[256338,12333],[52206,137196]]","8\1 380858 160897 19 41 47 81\2 5659 264534 24 15 27 93\3 116313 287987 5 18 47 70\4 354677 66075 38 40 30 16\5 420843 459899\6 447064 116238\7 256338 12333\8 52206 137196\depot 200 200"
,,,,,,,60, 1921863.2040509,0.89289999008179,48,"0 2 3 7 4 6 1 5 8 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,80, 1921863.2040509,3.1709988117218,266,"0 2 3 7 4 6 1 5 8 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

 Load area 80 x 80 x 80, weight capacity 300
pair count,test#,cost,time,total_branchings,path,errors,precise,cost,time,total_generated_paths,path,errors,data,pdp_points.txt
4,1,1590351.3422213, 234.12504696846, 846,"0 4 3 1 5 2 7 8 6 0","",40, 1590351.3422213,0.66758894920349,9,"0 4 3 1 5 2 7 8 6 0","","[[173229,384431,27,30,4,52],[475997,264688,39,29,21,54],[7458,279108,44,46,9,17],[112545,67698,47,19,3,11],[286032,443415],[72917,42370],[455748,125122],[179565,128977]]","8\1 173229 384431 27 30 4 52\2 475997 264688 39 29 21 54\3 7458 279108 44 46 9 17\4 112545 67698 47 19 3 11\5 286032 443415\6 72917 42370\7 455748 125122\8 179565 128977\depot 200 200"
,,,,,,,60, 1590351.3422213,1.0996098518372,30,"0 4 3 1 5 2 7 8 6 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,80, 1590351.3422213,3.4632019996643,291,"0 4 3 1 5 2 7 8 6 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2,1703639.4331182, 1552.9601950645, 2216,"0 1 2 6 5 4 8 3 7 0","",40, 2149381.6352953,1.2611310482025,6,"0 4 3 7 8 2 6 1 5 0","","[[9553,419626,18,3,35,38],[258165,284373,47,44,49,92],[342149,88934,42,24,49,61],[346620,48668,48,18,50,39],[286387,78263],[356913,242134],[203385,36478],[371111,212937]]","8\1 9553 419626 18 3 35 38\2 258165 284373 47 44 49 92\3 342149 88934 42 24 49 61\4 346620 48668 48 18 50 39\5 286387 78263\6 356913 242134\7 203385 36478\8 371111 212937\depot 200 200"
,,,,,,,60, 2085015.1995116,2.8852379322052,24,"0 4 3 7 2 6 8 1 5 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,80, 2085015.1995116,6.3130240440369,168,"0 4 3 7 2 6 8 1 5 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,3,1750923.6285602, 464.43903207779, 1140,"0 2 1 6 4 3 7 5 8 0","",40, 1899237.2522145,0.88702607154846,6,"0 2 1 6 4 3 8 5 7 0","","[[456103,211550,31,39,48,9],[405822,63892,48,10,40,28],[14467,197090,36,48,12,3],[75965,427981,18,43,27,76],[159573,99437],[366801,362958],[135915,237911],[75894,92018]]","8\1 456103 211550 31 39 48 9\2 405822 63892 48 10 40 28\3 14467 197090 36 48 12 3\4 75965 427981 18 43 27 76\5 159573 99437\6 366801 362958\7 135915 237911\8 75894 92018\depot 200 200"
,,,,,,,60, 1750923.6285602,1.6500000953674,27,"0 2 1 6 4 3 7 5 8 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,80, 1750923.6285602,4.3207979202271,272,"0 2 1 6 4 3 7 5 8 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,1478738.2645305, 383.399061203, 1153,"0 4 2 8 3 7 1 6 5 0","",40, 1478738.2645305,0.64568710327148,6,"0 4 2 8 3 7 1 6 5 0","","[[449460,282307,30,5,27,77],[41336,274504,46,36,37,89],[345681,292961,42,27,23,69],[173131,126550,27,11,26,21],[15092,118017],[266388,151006],[355928,342282],[243023,305388]]","8\1 449460 282307 30 5 27 77\2 41336 274504 46 36 37 89\3 345681 292961 42 27 23 69\4 173131 126550 27 11 26 21\5 15092 118017\6 266388 151006\7 355928 342282\8 243023 305388\depot 200 200"
,,,,,,,60, 1478738.2645305,1.1716890335083,22,"0 4 2 8 3 7 1 6 5 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,80, 1478738.2645305,2.6417241096497,221,"0 4 2 8 3 7 1 6 5 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5,1990063.3395484, 2277.7546579838, 2448,"0 2 1 5 4 6 8 3 7 0","",40, 2044398.2416932,1.0817527770996,8,"0 2 6 4 3 8 1 5 7 0","","[[124589,456489,23,15,43,37],[145977,120596,5,23,33,38],[83208,266466,44,15,9,54],[498027,172872,36,27,43,68],[367260,342690],[318473,223187],[184972,61496],[28574,309560]]","8\1 124589 456489 23 15 43 37\2 145977 120596 5 23 33 38\3 83208 266466 44 15 9 54\4 498027 172872 36 27 43 68\5 367260 342690\6 318473 223187\7 184972 61496\8 28574 309560\depot 200 200"
,,,,,,,60, 2044398.2416932,1.870020866394,26,"0 2 6 4 3 8 1 5 7 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,80, 2044398.2416932,3.0716741085052,248,"0 2 6 4 3 8 1 5 7 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,6,1827742.5478776, 5195.0881090164, 3516,"0 2 1 5 4 8 3 7 6 0","",40, 1986227.1443849,0.43306398391724,8,"0 2 4 8 3 1 5 6 7 0","","[[17985,311406,33,41,37,36],[214355,108333,39,13,10,61],[160703,490362,44,42,29,87],[262588,379458,20,18,46,64],[181580,365397],[409658,366551],[426893,438232],[176111,444877]]","8\1 17985 311406 33 41 37 36\2 214355 108333 39 13 10 61\3 160703 490362 44 42 29 87\4 262588 379458 20 18 46 64\5 181580 365397\6 409658 366551\7 426893 438232\8 176111 444877\depot 200 200"
,,,,,,,60, 1986227.1443849,0.6687548160553,36,"0 2 4 8 3 1 5 6 7 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,80, 1951963.9837451,2.3975009918213,259,"0 2 4 8 3 1 5 7 6 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,7,2133717.2114492, 2669.3338310719, 2505,"0 4 1 8 3 5 7 2 6 0","",40, 2349720.7715011,3.0847539901733,6,"0 3 2 7 1 6 4 8 5 0","","[[249638,357144,47,14,33,51],[493543,301411,36,10,50,40],[410677,73818,12,37,37,69],[17216,462999,3,44,36,65],[429536,59128],[47254,356429],[497360,223365],[301306,246997]]","8\1 249638 357144 47 14 33 51\2 493543 301411 36 10 50 40\3 410677 73818 12 37 37 69\4 17216 462999 3 44 36 65\5 429536 59128\6 47254 356429\7 497360 223365\8 301306 246997\depot 200 200"
,,,,,,,60, 2266284.7732657,3.7796711921692,24,"0 3 7 2 6 4 1 8 5 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,80, 2133717.2114492,10.931424856186,256,"0 4 1 8 3 5 7 2 6 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8,1886371.7126452, 5269.9985427856, 3319,"0 4 8 2 1 5 6 3 7 0","",40, 2026361.9582967,1.2327439785004,12,"0 2 1 4 5 6 3 7 8 0","","[[80508,339942,38,25,42,76],[66072,240161,46,44,46,11],[141765,445737,41,23,40,79],[248550,105094,34,12,23,80],[457147,333050],[461819,454507],[56415,263124],[201504,136923]]","8\1 80508 339942 38 25 42 76\2 66072 240161 46 44 46 11\3 141765 445737 41 23 40 79\4 248550 105094 34 12 23 80\5 457147 333050\6 461819 454507\7 56415 263124\8 201504 136923\depot 200 200"
,,,,,,,60, 1886371.7126452,3.4823520183563,46,"0 4 8 2 1 5 6 3 7 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,80, 1886371.7126452,12.060776948929,330,"0 4 8 2 1 5 6 3 7 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9,1870442.1865981, 922.5775821209, 1736,"0 1 4 5 8 3 2 7 6 0","",40, 1870442.1865981,0.45256209373474,6,"0 1 4 5 8 3 2 7 6 0","","[[103066,333711,12,32,6,9],[436159,5526,47,4,6,66],[429986,56767,6,47,34,59],[141050,344336,40,10,7,87],[259896,411545],[21141,316311],[174669,222644],[453233,277734]]","8\1 103066 333711 12 32 6 9\2 436159 5526 47 4 6 66\3 429986 56767 6 47 34 59\4 141050 344336 40 10 7 87\5 259896 411545\6 21141 316311\7 174669 222644\8 453233 277734\depot 200 200"
,,,,,,,60, 1870442.1865981,0.75250601768494,30,"0 1 4 5 8 3 2 7 6 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,80, 1870442.1865981,3.2256128787994,291,"0 1 4 5 8 3 2 7 6 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10,1613801.6477669, 1170.9979889393, 1813,"0 4 1 2 3 7 5 8 6 0","",40, 1613801.6477669,0.48973703384399,21,"0 4 1 2 3 7 5 8 6 0","","[[56354,354816,5,49,20,20],[21340,358072,13,4,47,37],[40373,498357,16,30,30,100],[53190,319311,9,50,13,64],[414461,407085],[4183,89129],[129728,457415],[366863,186081]]","8\1 56354 354816 5 49 20 20\2 21340 358072 13 4 47 37\3 40373 498357 16 30 30 100\4 53190 319311 9 50 13 64\5 414461 407085\6 4183 89129\7 129728 457415\8 366863 186081\depot 200 200"
,,,,,,,60, 1613801.6477669,0.62483978271484,48,"0 4 1 2 3 7 5 8 6 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,80, 1613801.6477669,2.8582961559296,472,"0 4 1 2 3 7 5 8 6 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

 Load area 80 x 80 x 80, weight capacity 400
pair count,test#,cost,time,total_branchings,path,errors,precise,cost,time,total_generated_paths,path,errors,data,pdp_points.txt
4,1,2125462.5392186, 5117.6345698833, 3381,"0 4 3 8 2 1 7 5 6 0","",40, 2298886.0069664,0.72701978683472,7,"0 4 3 8 1 7 5 2 6 0","","[[312230,340595,31,38,26,57],[492772,144624,31,48,6,52],[26567,328828,7,28,19,99],[55701,257934,49,8,8,17],[348730,449988],[15762,478457],[407403,382625],[164538,219632]]","8\1 312230 340595 31 38 26 57\2 492772 144624 31 48 6 52\3 26567 328828 7 28 19 99\4 55701 257934 49 8 8 17\5 348730 449988\6 15762 478457\7 407403 382625\8 164538 219632\depot 200 200"
,,,,,,,60, 2225383.7613365,1.4033188819885,24,"0 4 3 8 1 5 7 2 6 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,80, 2225383.7613365,2.9683530330658,229,"0 4 3 8 1 5 7 2 6 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2,1498113.6083704, 129.73817110062, 588,"0 4 2 1 5 3 6 7 8 0","",40, 1498113.6083704,0.70810508728027,8,"0 4 2 1 5 3 6 7 8 0","","[[223219,366433,16,5,42,32],[118327,296508,14,42,46,22],[415902,499787,37,27,50,62],[3793,21216,37,7,8,6],[399587,463610],[462802,306989],[346234,127340],[26621,69453]]","8\1 223219 366433 16 5 42 32\2 118327 296508 14 42 46 22\3 415902 499787 37 27 50 62\4 3793 21216 37 7 8 6\5 399587 463610\6 462802 306989\7 346234 127340\8 26621 69453\depot 200 200"
,,,,,,,60, 1498113.6083704,1.882169008255,27,"0 4 2 1 5 3 6 7 8 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,80, 1498113.6083704,7.1839990615845,266,"0 4 2 1 5 3 6 7 8 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,3,1780942.1356257, 400.96969604492, 1018,"0 1 4 5 3 2 8 6 7 0","",40, 2011203.9452167,1.5794579982758,20,"0 3 2 1 4 5 6 7 8 0","","[[493773,380952,46,42,29,69],[379947,103368,27,10,50,68],[423453,143518,11,9,18,19],[453713,473105,16,12,7,49],[365170,420251],[70282,211404],[47591,96902],[280856,41363]]","8\1 493773 380952 46 42 29 69\2 379947 103368 27 10 50 68\3 423453 143518 11 9 18 19\4 453713 473105 16 12 7 49\5 365170 420251\6 70282 211404\7 47591 96902\8 280856 41363\depot 200 200"
,,,,,,,60, 1871141.4210779,0.85524106025696,44,"0 2 3 1 4 5 8 7 6 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,80, 1871141.4210779,3.0288848876953,414,"0 2 3 1 4 5 8 7 6 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
